method_name,implementation,target_verify_mode,model_pair,target,draft,prompt_id,repeat,rtt_ms,upload_token_bytes,upload_bandwidth_mbps,uplink_bandwidth_mbps,downlink_token_bytes,downlink_fixed_bytes,downlink_bandwidth_mbps,max_new_tokens,draft_k,tree_width,generated_tokens,accepted_tokens,drafted_tokens,accept_rate,rounds,target_only_time,method_time,speedup_vs_target_only,matched_target_only,requires_target_match,validation_status,stochastic_seed,seed_strategy,temperature,top_k,top_p,sampling_filter,rejected_tokens,resample_count,bonus_sample_count,mean_checked_accept_prob,mean_first_accept_prob,first_token_accept_rate,target_zero_at_draft_count,target_zero_at_draft_rate,first_diff_index,extra_json,prefill_time,draft_generate_time,draft_structure_time,upload_wait_time,upload_latency_time,upload_transfer_time,upload_payload_bytes,uplink_transfer_time,network_wait_time,downlink_transfer_time,downlink_payload_bytes,cloud_verify_time,target_verify_time,posterior_accept_time,cache_update_time,probability_normalize_time,random_sample_time,accept_reject_time,resample_time,sampling_time,wasted_branch_time_or_tokens,total_decode_time
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,1,50.0,4,10.0,10.0,4,4,10.0,32,4,2,32,6,101,0.0594059405940594,26,0.9645480401813984,5.692849576473236,0.1694314995020373,False,False,ok,8010154,per-repeat,1.0,0,0.0,full_distribution,26,26,0,0.1912139520572964,0.19415499143696463,0.19230769230769232,0,0.0,9,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8010154, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 26, ""resample_count"": 26, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.1912139520572964, ""mean_first_accept_prob"": 0.19415499143696463, ""first_token_accept_rate"": 0.19230769230769232, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.048418452963232994,1.7787090707570314,0.0,1.3004896000000004,1.2999999999999994,0.00032319999999999983,404.0,0.00032319999999999983,1.2999999999999994,0.0001663999999999999,208.0,0.7766186483204365,0.7766186483204365,0.0,1.5855148825794458,0.10122630186378956,0.03923961892724037,0.007756253704428673,0.003961049020290375,0.0,0.0,5.692849576473236
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,1,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9645480401813984,0.9645480401813984,1.0,True,False,ok,8010154,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8010154}",0.02614244818687439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8994870577007532,0.8994870577007532,0.0,0.0050143953412771225,0.021590614691376686,0.009325182065367699,0.0,0.0,0.0,0.0,0.9645480401813984
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,1,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,6,101,0.0594059405940594,26,0.9645480401813984,7.415041718631983,0.13007992089346598,False,False,ok,8010154,per-repeat,1.0,0,0.0,full_distribution,26,26,0,0.1912139520572964,0.19415499143696463,0.19230769230769232,0,0.0,9,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8010154, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 26, ""resample_count"": 26, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.1912139520572964, ""mean_first_accept_prob"": 0.19415499143696463, ""first_token_accept_rate"": 0.19230769230769232, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.04792476259171963,1.8665761183947325,0.0,2.6004896000000004,2.5999999999999988,0.00032319999999999983,404.0,0.00032319999999999983,2.5999999999999988,0.0001663999999999999,208.0,0.8914498332887888,0.8914498332887888,0.0,1.7519166860729456,0.14061407558619976,0.03736066818237305,0.017687160521745682,0.00476965494453907,0.0,0.0,7.415041718631983
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,1,150.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9645480401813984,0.9645480401813984,1.0,True,False,ok,8010154,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8010154}",0.02614244818687439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8994870577007532,0.8994870577007532,0.0,0.0050143953412771225,0.021590614691376686,0.009325182065367699,0.0,0.0,0.0,0.0,0.9645480401813984
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,1,150.0,4,10.0,10.0,4,4,10.0,32,4,2,32,6,101,0.0594059405940594,26,0.9645480401813984,8.856272552162409,0.10891128683092388,False,False,ok,8010154,per-repeat,1.0,0,0.0,full_distribution,26,26,0,0.1912139520572964,0.19415499143696463,0.19230769230769232,0,0.0,9,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8010154, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 26, ""resample_count"": 26, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.1912139520572964, ""mean_first_accept_prob"": 0.19415499143696463, ""first_token_accept_rate"": 0.19230769230769232, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.07324464991688728,1.977906247600913,0.0,3.9004896,3.900000000000004,0.00032319999999999983,404.0,0.00032319999999999983,3.900000000000004,0.0001663999999999999,208.0,0.9315368812531233,0.9315368812531233,0.0,1.7371189873665571,0.12203029543161392,0.04007038660347462,0.010751647874712944,0.006351519376039505,0.0,0.0,8.856272552162409
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,1,200.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9645480401813984,0.9645480401813984,1.0,True,False,ok,8010154,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8010154}",0.02614244818687439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8994870577007532,0.8994870577007532,0.0,0.0050143953412771225,0.021590614691376686,0.009325182065367699,0.0,0.0,0.0,0.0,0.9645480401813984
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,1,200.0,4,10.0,10.0,4,4,10.0,32,4,2,32,6,101,0.0594059405940594,26,0.9645480401813984,10.07429707236588,0.09574345815423535,False,False,ok,8010154,per-repeat,1.0,0,0.0,full_distribution,26,26,0,0.1912139520572964,0.19415499143696463,0.19230769230769232,0,0.0,9,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8010154, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 26, ""resample_count"": 26, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.1912139520572964, ""mean_first_accept_prob"": 0.19415499143696463, ""first_token_accept_rate"": 0.19230769230769232, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.04842895269393921,1.8564210962504148,0.0,5.200489599999997,5.1999999999999975,0.00032319999999999983,404.0,0.00032319999999999983,5.1999999999999975,0.0001663999999999999,208.0,0.9200196359306574,0.9200196359306574,0.0,1.777467405423522,0.14310239627957344,0.04951944760978222,0.008454106748104095,0.006929205730557442,0.0,0.0,10.07429707236588
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,0.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9449938833713531,0.9449938833713531,1.0,True,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161}",0.028605444356799126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822229374200106,0.8822229374200106,0.0,0.004897143691778183,0.018232744187116623,0.008144821971654892,0.0,0.0,0.0,0.0,0.9449938833713531
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,0.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,94,0.0851063829787234,24,0.9449938833713531,4.169839985668659,0.22662593447691198,False,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.18086051409829906,0.15379718625672467,0.20833333333333334,0,0.0,9,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.18086051409829906, ""mean_first_accept_prob"": 0.15379718625672467, ""first_token_accept_rate"": 0.20833333333333334, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.04828573018312454,1.6950034573674202,0.0,0.00045439999999999966,0.0,0.00030079999999999983,376.0,0.00030079999999999983,0.0,0.0001535999999999999,192.0,0.7232070155441761,0.7232070155441761,0.0,1.5155833717435598,0.09926928393542767,0.03441186621785164,0.010483872145414352,0.005027720704674721,0.0,0.0,4.169839985668659
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,5.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9449938833713531,0.9449938833713531,1.0,True,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161}",0.028605444356799126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822229374200106,0.8822229374200106,0.0,0.004897143691778183,0.018232744187116623,0.008144821971654892,0.0,0.0,0.0,0.0,0.9449938833713531
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,5.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,94,0.0851063829787234,24,0.9449938833713531,4.326630804687738,0.2184133396238682,False,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.18086051409829906,0.15379718625672467,0.20833333333333334,0,0.0,9,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.18086051409829906, ""mean_first_accept_prob"": 0.15379718625672467, ""first_token_accept_rate"": 0.20833333333333334, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.0487389862537384,1.6782656833529472,0.0,0.12045440000000003,0.12000000000000006,0.00030079999999999983,376.0,0.00030079999999999983,0.12000000000000006,0.0001535999999999999,192.0,0.7518089525401592,0.7518089525401592,0.0,1.5331077184528112,0.1106241550296545,0.03719971142709255,0.0066238585859537125,0.003430873155593872,0.0,0.0,4.326630804687738
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,10.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9449938833713531,0.9449938833713531,1.0,True,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161}",0.028605444356799126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822229374200106,0.8822229374200106,0.0,0.004897143691778183,0.018232744187116623,0.008144821971654892,0.0,0.0,0.0,0.0,0.9449938833713531
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,10.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,94,0.0851063829787234,24,0.9449938833713531,4.898345919325948,0.19292101842848045,False,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.18086051409829906,0.15379718625672467,0.20833333333333334,0,0.0,9,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.18086051409829906, ""mean_first_accept_prob"": 0.15379718625672467, ""first_token_accept_rate"": 0.20833333333333334, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.07499660924077034,1.795929254963994,0.0,0.2404544,0.24000000000000013,0.00030079999999999983,376.0,0.00030079999999999983,0.24000000000000013,0.0001535999999999999,192.0,0.8186421003192663,0.8186421003192663,0.0,1.7227821070700884,0.13436573557555676,0.047090472653508186,0.013777745887637138,0.005065612494945526,0.0,0.0,4.898345919325948
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,20.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9449938833713531,0.9449938833713531,1.0,True,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161}",0.028605444356799126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822229374200106,0.8822229374200106,0.0,0.004897143691778183,0.018232744187116623,0.008144821971654892,0.0,0.0,0.0,0.0,0.9449938833713531
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,20.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,94,0.0851063829787234,24,0.9449938833713531,5.031225828453898,0.18782577359715752,False,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.18086051409829906,0.15379718625672467,0.20833333333333334,0,0.0,9,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.18086051409829906, ""mean_first_accept_prob"": 0.15379718625672467, ""first_token_accept_rate"": 0.20833333333333334, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.04967937245965004,1.7222997080534697,0.0,0.48045440000000017,0.48000000000000026,0.00030079999999999983,376.0,0.00030079999999999983,0.48000000000000026,0.0001535999999999999,192.0,0.8726405911147594,0.8726405911147594,0.0,1.657368617132306,0.14240563847124577,0.041395414620637894,0.011172067373991013,0.0070839524269104,0.0,0.0,5.031225828453898
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,50.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9449938833713531,0.9449938833713531,1.0,True,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161}",0.028605444356799126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822229374200106,0.8822229374200106,0.0,0.004897143691778183,0.018232744187116623,0.008144821971654892,0.0,0.0,0.0,0.0,0.9449938833713531
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,50.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,94,0.0851063829787234,24,0.9449938833713531,5.577859232202172,0.16941874006351787,False,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.18086051409829906,0.15379718625672467,0.20833333333333334,0,0.0,9,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.18086051409829906, ""mean_first_accept_prob"": 0.15379718625672467, ""first_token_accept_rate"": 0.20833333333333334, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.07656941749155521,1.7299249097704887,0.0,1.2004544000000001,1.1999999999999997,0.00030079999999999983,376.0,0.00030079999999999983,1.1999999999999997,0.0001535999999999999,192.0,0.7754271682351828,0.7754271682351828,0.0,1.539729567244649,0.13007966987788677,0.044518006965518,0.012940598651766777,0.005203111097216606,0.0,0.0,5.577859232202172
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9449938833713531,0.9449938833713531,1.0,True,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161}",0.028605444356799126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822229374200106,0.8822229374200106,0.0,0.004897143691778183,0.018232744187116623,0.008144821971654892,0.0,0.0,0.0,0.0,0.9449938833713531
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,94,0.0851063829787234,24,0.9449938833713531,6.581669380888343,0.1435796647755353,False,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.18086051409829906,0.15379718625672467,0.20833333333333334,0,0.0,9,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.18086051409829906, ""mean_first_accept_prob"": 0.15379718625672467, ""first_token_accept_rate"": 0.20833333333333334, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.04891347698867321,1.643824404105544,0.0,2.4004544,2.3999999999999995,0.00030079999999999983,376.0,0.00030079999999999983,2.3999999999999995,0.0001535999999999999,192.0,0.7834353521466255,0.7834353521466255,0.0,1.511549798771739,0.09790576808154583,0.03459630347788334,0.009951010346412659,0.004247929900884628,0.0,0.0,6.581669380888343
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,150.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9449938833713531,0.9449938833713531,1.0,True,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161}",0.028605444356799126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822229374200106,0.8822229374200106,0.0,0.004897143691778183,0.018232744187116623,0.008144821971654892,0.0,0.0,0.0,0.0,0.9449938833713531
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,150.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,94,0.0851063829787234,24,0.9449938833713531,8.150767104700208,0.11593925715610431,False,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.18086051409829906,0.15379718625672467,0.20833333333333334,0,0.0,9,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.18086051409829906, ""mean_first_accept_prob"": 0.15379718625672467, ""first_token_accept_rate"": 0.20833333333333334, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.04984720051288605,1.7687119953334332,0.0,3.6004544,3.600000000000003,0.00030079999999999983,376.0,0.00030079999999999983,3.600000000000003,0.0001535999999999999,192.0,0.8399207778275013,0.8399207778275013,0.0,1.6424101665616035,0.13099690154194832,0.04273662157356739,0.012488668784499168,0.008245158940553665,0.0,0.0,8.150767104700208
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,200.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9449938833713531,0.9449938833713531,1.0,True,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161}",0.028605444356799126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822229374200106,0.8822229374200106,0.0,0.004897143691778183,0.018232744187116623,0.008144821971654892,0.0,0.0,0.0,0.0,0.9449938833713531
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,8,2,200.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,94,0.0851063829787234,24,0.9449938833713531,9.9833629373461,0.09465686956409129,False,False,ok,8020161,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.18086051409829906,0.15379718625672467,0.20833333333333334,0,0.0,9,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 8020161, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.18086051409829906, ""mean_first_accept_prob"": 0.15379718625672467, ""first_token_accept_rate"": 0.20833333333333334, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.04991082847118378,2.026745704934001,0.0,4.800454399999998,4.799999999999999,0.00030079999999999983,376.0,0.00030079999999999983,4.799999999999999,0.0001535999999999999,192.0,0.936784140765667,0.936784140765667,0.0,1.9260961953550577,0.12713246420025826,0.04250597581267357,0.011423781514167786,0.0067211054265499115,0.0,0.0,9.9833629373461
