method,rtt_ms,method_time,upload_wait_time,upload_latency_time,upload_transfer_time,upload_payload_bytes,uplink_transfer_time,network_wait_time,downlink_transfer_time,downlink_payload_bytes,target_verify_mode,upload_token_bytes,upload_bandwidth_mbps,uplink_bandwidth_mbps,downlink_token_bytes,downlink_fixed_bytes,downlink_bandwidth_mbps,temperature,top_k,top_p,sampling_filter,stochastic_seed,seed_strategy,upload_wait_share_percent,upload_wait_per_round_ms,upload_wait_per_generated_token_ms,speedup_vs_target_only
traditional-spec-sampling / kv-cache,10.0,4.567503113299608,0.2504704,0.2500000000000001,0.0003103999999999,388.0,0.0003103999999999,0.2500000000000001,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4000135,per-repeat,5.483748862057322,10.018816,7.8271999999999995,0.2093722027539087
traditional-spec-sampling / kv-cache,10.0,4.8962996527552605,0.2705088,0.2700000000000001,0.0003359999999999,420.0,0.0003359999999999,0.2700000000000001,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4010142,per-repeat,5.524759904099792,10.018844444444444,8.4534,0.194926295465171
traditional-spec-sampling / kv-cache,10.0,5.007031213492155,0.26048,0.2600000000000001,0.0003135999999999,392.0,0.0003135999999999,0.2600000000000001,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4020149,per-repeat,5.202284325651889,10.018461538461539,8.139999999999999,0.1850042071672372
traditional-spec-sampling / kv-cache,10.0,5.124574707821012,0.2705024000000001,0.2700000000000001,0.0003295999999999,412.0,0.0003295999999999,0.2700000000000001,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5000138,per-repeat,5.2785336427463,10.01860740740741,8.453200000000002,0.1883750300238336
traditional-spec-sampling / kv-cache,10.0,4.586642315611243,0.2504672,0.2500000000000001,0.0003071999999999,384.0,0.0003071999999999,0.2500000000000001,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5010145,per-repeat,5.460796433755076,10.018688,7.8271,0.2089687361526666
traditional-spec-sampling / kv-cache,10.0,5.4926747512072325,0.26048,0.2600000000000001,0.0003135999999999,392.0,0.0003135999999999,0.2600000000000001,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5020152,per-repeat,4.742316117347913,10.018461538461539,8.139999999999999,0.1721538724452819
traditional-spec-sampling / kv-cache,10.0,5.489814750850201,0.2604832,0.2600000000000001,0.0003167999999999,396.0,0.0003167999999999,0.2600000000000001,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6000141,per-repeat,4.744844986976279,10.018584615384617,8.1401,0.1723545084345949
traditional-spec-sampling / kv-cache,10.0,4.215551355853677,0.2204128,0.2200000000000001,0.0002719999999999,340.0,0.0002719999999999,0.2200000000000001,0.0001407999999999,176.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6010148,per-repeat,5.228563985916973,10.018763636363635,6.8879,0.2308738758127355
traditional-spec-sampling / kv-cache,10.0,5.244465051218867,0.2504608,0.2500000000000001,0.0003007999999999,376.0,0.0003007999999999,0.2500000000000001,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6020155,per-repeat,4.775716828197575,10.018431999999999,7.826899999999999,0.1796849442149332
traditional-spec-sampling / kv-cache,10.0,4.547396076843143,0.2504608,0.2500000000000001,0.0003007999999999,376.0,0.0003007999999999,0.2500000000000001,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7000144,per-repeat,5.507785021749697,10.018431999999999,7.826899999999999,0.2338548484423289
traditional-spec-sampling / kv-cache,10.0,4.7520104963332415,0.2504608,0.2500000000000001,0.0003007999999999,376.0,0.0003007999999999,0.2500000000000001,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7010151,per-repeat,5.270628088748146,10.018431999999999,7.826899999999999,0.19551035550825
traditional-spec-sampling / kv-cache,10.0,4.808532297611237,0.2504608,0.2500000000000001,0.0003007999999999,376.0,0.0003007999999999,0.2500000000000001,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7020158,per-repeat,5.208674591297284,10.018431999999999,7.826899999999999,0.2783255819254049
traditional-spec-sampling / kv-cache,10.0,4.470082763582468,0.2404416,0.2400000000000001,0.0002879999999999,360.0,0.0002879999999999,0.2400000000000001,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8000147,per-repeat,5.378907119100013,10.0184,7.5138,0.2541271587464856
traditional-spec-sampling / kv-cache,10.0,4.809571480378509,0.2604896,0.2600000000000001,0.0003231999999999,404.0,0.0003231999999999,0.2600000000000001,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8010154,per-repeat,5.41606671327608,10.01883076923077,8.1403,0.2005476047328626
traditional-spec-sampling / kv-cache,10.0,4.898345919325948,0.2404544,0.2400000000000001,0.0003007999999999,376.0,0.0003007999999999,0.2400000000000001,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8020161,per-repeat,4.90888973462063,10.018933333333333,7.514200000000001,0.1929210184284804
traditional-spec-sampling / kv-cache,10.0,4.851567724719644,0.2504672,0.2500000000000001,0.0003071999999999,384.0,0.0003071999999999,0.2500000000000001,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9000150,per-repeat,5.16260339361693,10.018688,7.8271,0.2052477666452559
traditional-spec-sampling / kv-cache,10.0,4.839994905516505,0.2204128,0.2200000000000001,0.0002719999999999,340.0,0.0002719999999999,0.2200000000000001,0.0001407999999999,176.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9010157,per-repeat,4.553988264507861,10.018763636363635,6.8879,0.2322170452900555
traditional-spec-sampling / kv-cache,10.0,4.63999592140317,0.2404448,0.2400000000000001,0.0002911999999999,364.0,0.0002911999999999,0.2400000000000001,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9020164,per-repeat,5.182004555023136,10.018533333333332,7.5139,0.2371513474562279
traditional-spec-sampling / kv-cache,20.0,5.558915693312883,0.5204800000000002,0.5200000000000002,0.0003135999999999,392.0,0.0003135999999999,0.5200000000000002,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,123,per-repeat,9.362977039319258,20.018461538461544,16.265000000000004,0.1712759465369885
traditional-spec-sampling / kv-cache,20.0,5.638748548924923,0.5204864000000001,0.5200000000000002,0.0003199999999999,400.0,0.0003199999999999,0.5200000000000002,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,10130,per-repeat,9.230530417945937,20.018707692307697,16.265200000000004,0.1731155303913809
traditional-spec-sampling / kv-cache,20.0,4.6818232871592045,0.4804416000000002,0.4800000000000002,0.0002879999999999,360.0,0.0002879999999999,0.4800000000000002,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,20137,per-repeat,10.26184822732851,20.01840000000001,15.013800000000005,0.1989290095898408
traditional-spec-sampling / kv-cache,20.0,5.307312848046422,0.5605184,0.5600000000000003,0.0003391999999999,424.0,0.0003391999999999,0.5600000000000003,0.0001791999999999,224.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1000126,per-repeat,10.561246643041255,20.018514285714282,17.516199999999998,0.236939891139894
traditional-spec-sampling / kv-cache,20.0,5.0373865235596895,0.5204800000000002,0.5200000000000002,0.0003135999999999,392.0,0.0003135999999999,0.5200000000000002,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1010133,per-repeat,10.332341930994028,20.018461538461544,16.265000000000004,0.1900167072661769
traditional-spec-sampling / kv-cache,20.0,5.417402047663927,0.5405120000000001,0.5400000000000003,0.0003391999999999,424.0,0.0003391999999999,0.5400000000000003,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1020140,per-repeat,9.977328528405563,20.018962962962966,16.891000000000002,0.1818503715526631
traditional-spec-sampling / kv-cache,20.0,5.121192717924714,0.5405024,0.5400000000000003,0.0003295999999999,412.0,0.0003295999999999,0.5400000000000003,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2000129,per-repeat,10.554228863682178,20.018607407407412,16.890700000000002,0.1826668972680797
traditional-spec-sampling / kv-cache,20.0,6.308030279353261,0.5805440000000001,0.5800000000000003,0.0003583999999999,448.0,0.0003583999999999,0.5800000000000003,0.0001855999999999,232.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2010136,per-repeat,9.203253223120564,20.018758620689656,18.142000000000003,0.1539917984873745
traditional-spec-sampling / kv-cache,20.0,4.957877231761813,0.4804448000000001,0.4800000000000002,0.0002911999999999,364.0,0.0002911999999999,0.4800000000000002,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2020143,per-repeat,9.690534427155853,20.018533333333338,15.013900000000003,0.1999259423554735
traditional-spec-sampling / kv-cache,20.0,5.355180224403739,0.5204864000000001,0.5200000000000002,0.0003199999999999,400.0,0.0003199999999999,0.5200000000000002,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3000132,per-repeat,9.719306880245147,20.018707692307697,16.265200000000004,0.1741777169982821
traditional-spec-sampling / kv-cache,20.0,6.571645928546786,0.5805376,0.5800000000000003,0.0003519999999999,440.0,0.0003519999999999,0.5800000000000003,0.0001855999999999,232.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3010139,per-repeat,8.833975632773882,20.01853793103448,18.1418,0.2048260299109203
traditional-spec-sampling / kv-cache,20.0,5.463441019877791,0.5204832000000001,0.5200000000000002,0.0003167999999999,396.0,0.0003167999999999,0.5200000000000002,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3020146,per-repeat,9.526655419291824,20.018584615384622,16.265100000000004,0.1855823566912203
traditional-spec-sampling / kv-cache,20.0,5.45711393840611,0.5004704000000001,0.5000000000000002,0.0003103999999999,388.0,0.0003103999999999,0.5000000000000002,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4000135,per-repeat,9.170972159437362,20.018816000000005,15.639700000000003,0.1752406489420283
traditional-spec-sampling / kv-cache,20.0,5.799373026937246,0.5405088000000001,0.5400000000000003,0.0003359999999999,420.0,0.0003359999999999,0.5400000000000003,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4010142,per-repeat,9.320124735715657,20.018844444444447,16.890900000000006,0.1645725405773788
traditional-spec-sampling / kv-cache,20.0,5.243306789547205,0.5204800000000002,0.5200000000000002,0.0003135999999999,392.0,0.0003135999999999,0.5200000000000002,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4020149,per-repeat,9.926560105878282,20.018461538461544,16.265000000000004,0.1766674881127297
traditional-spec-sampling / kv-cache,20.0,5.6642862316221,0.5405024,0.5400000000000003,0.0003295999999999,412.0,0.0003295999999999,0.5400000000000003,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5000138,per-repeat,9.542286139823386,20.018607407407412,16.890700000000002,0.1704260475143244
traditional-spec-sampling / kv-cache,20.0,5.092316333204508,0.5004672000000001,0.5000000000000002,0.0003071999999999,384.0,0.0003071999999999,0.5000000000000002,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5010145,per-repeat,9.827889063699715,20.018688000000004,15.639600000000003,0.1882178531659434
traditional-spec-sampling / kv-cache,20.0,5.294661853462458,0.5204800000000002,0.5200000000000002,0.0003135999999999,392.0,0.0003135999999999,0.5200000000000002,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5020152,per-repeat,9.830278389915135,20.018461538461544,16.265000000000004,0.1785921848596209
traditional-spec-sampling / kv-cache,20.0,4.947721570730209,0.5204832000000001,0.5200000000000002,0.0003167999999999,396.0,0.0003167999999999,0.5200000000000002,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6000141,per-repeat,10.519654199603327,20.018584615384622,16.265100000000004,0.1912383931176084
traditional-spec-sampling / kv-cache,20.0,5.098681388422847,0.4404128000000001,0.4400000000000002,0.0002719999999999,340.0,0.0002719999999999,0.4400000000000002,0.0001407999999999,176.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6010148,per-repeat,8.637778406785898,20.01876363636364,13.762900000000004,0.1908847809991565
traditional-spec-sampling / kv-cache,20.0,4.779534557834268,0.5004608000000001,0.5000000000000002,0.0003007999999999,376.0,0.0003007999999999,0.5000000000000002,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6020155,per-repeat,10.47091079568995,20.018432000000008,15.639400000000006,0.1971638448812541
traditional-spec-sampling / kv-cache,20.0,5.113186394795775,0.5004608000000001,0.5000000000000002,0.0003007999999999,376.0,0.0003007999999999,0.5000000000000002,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7000144,per-repeat,9.78765023135811,20.018432000000008,15.639400000000006,0.207978066561344
traditional-spec-sampling / kv-cache,20.0,5.066752715036273,0.5004608000000001,0.5000000000000002,0.0003007999999999,376.0,0.0003007999999999,0.5000000000000002,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7010151,per-repeat,9.877348040191801,20.018432000000008,15.639400000000006,0.1833654243199821
traditional-spec-sampling / kv-cache,20.0,5.010020468384028,0.5004608000000001,0.5000000000000002,0.0003007999999999,376.0,0.0003007999999999,0.5000000000000002,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7020158,per-repeat,9.98919671402905,20.018432000000008,15.639400000000006,0.2671321521309932
traditional-spec-sampling / kv-cache,20.0,4.872701521962881,0.4804416000000002,0.4800000000000002,0.0002879999999999,360.0,0.0002879999999999,0.4800000000000002,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8000147,per-repeat,9.859861061353556,20.01840000000001,15.013800000000005,0.2331292871009358
traditional-spec-sampling / kv-cache,20.0,5.337330035865307,0.5204896000000001,0.5200000000000002,0.0003231999999999,404.0,0.0003231999999999,0.5200000000000002,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8010154,per-repeat,9.75187212524729,20.018830769230775,16.265300000000003,0.1807173312686148
traditional-spec-sampling / kv-cache,20.0,5.031225828453898,0.4804544000000001,0.4800000000000002,0.0003007999999999,376.0,0.0003007999999999,0.4800000000000002,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8020161,per-repeat,9.549450101858065,20.01893333333334,15.014200000000004,0.1878257735971575
traditional-spec-sampling / kv-cache,20.0,5.091946402564645,0.5004672000000001,0.5000000000000002,0.0003071999999999,384.0,0.0003071999999999,0.5000000000000002,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9000150,per-repeat,9.828603061256327,20.018688000000004,15.639600000000003,0.1955585077889614
traditional-spec-sampling / kv-cache,20.0,5.660633854568005,0.4404128000000001,0.4400000000000002,0.0002719999999999,340.0,0.0002719999999999,0.4400000000000002,0.0001407999999999,176.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9010157,per-repeat,7.7802735756278745,20.01876363636364,13.762900000000004,0.1985518486186804
traditional-spec-sampling / kv-cache,20.0,4.859685694798827,0.4804448000000001,0.4800000000000002,0.0002911999999999,364.0,0.0002911999999999,0.4800000000000002,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9020164,per-repeat,9.886334840835602,20.018533333333338,15.013900000000003,0.2264305459363078
traditional-spec-sampling / kv-cache,50.0,5.761545330286026,1.3004800000000003,1.2999999999999994,0.0003135999999999,392.0,0.0003135999999999,1.2999999999999994,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,123,per-repeat,22.571722089279113,50.01846153846155,40.64000000000001,0.1652522877997069
traditional-spec-sampling / kv-cache,50.0,6.367583427578211,1.3004864000000005,1.2999999999999994,0.0003199999999999,400.0,0.0003199999999999,1.2999999999999994,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,10130,per-repeat,20.423547092725187,50.018707692307714,40.640200000000014,0.1533006919961203
traditional-spec-sampling / kv-cache,50.0,5.862614169716835,1.2004416,1.1999999999999995,0.0002879999999999,360.0,0.0002879999999999,1.1999999999999995,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,20137,per-repeat,20.47621701255468,50.0184,37.5138,0.1588626579589865
traditional-spec-sampling / kv-cache,50.0,6.427259523421526,1.4005184000000006,1.399999999999999,0.0003391999999999,424.0,0.0003391999999999,1.399999999999999,0.0001791999999999,224.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1000126,per-repeat,21.790288612065257,50.0185142857143,43.76620000000002,0.1956532366367007
traditional-spec-sampling / kv-cache,50.0,5.801362380385399,1.3004800000000003,1.2999999999999994,0.0003135999999999,392.0,0.0003135999999999,1.2999999999999994,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1010133,per-repeat,22.416803411504972,50.01846153846155,40.64000000000001,0.1649935890352428
traditional-spec-sampling / kv-cache,50.0,5.885109398514032,1.3505120000000006,1.3499999999999992,0.0003391999999999,424.0,0.0003391999999999,1.3499999999999992,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1020140,per-repeat,22.947950642022043,50.01896296296299,42.20350000000002,0.1673981753791342
traditional-spec-sampling / kv-cache,50.0,6.078504553064704,1.3505024000000003,1.3499999999999992,0.0003295999999999,412.0,0.0003295999999999,1.3499999999999992,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2000129,per-repeat,22.217675222750213,50.01860740740742,42.20320000000001,0.1538984426068314
traditional-spec-sampling / kv-cache,50.0,6.488517966121435,1.4505440000000007,1.4499999999999988,0.0003583999999999,448.0,0.0003583999999999,1.4499999999999988,0.0001855999999999,232.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2010136,per-repeat,22.35555187754339,50.018758620689674,45.329500000000024,0.1497082897361657
traditional-spec-sampling / kv-cache,50.0,5.771441085264087,1.2004448,1.1999999999999995,0.0002911999999999,364.0,0.0002911999999999,1.1999999999999995,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2020143,per-repeat,20.79974103980775,50.01853333333334,37.5139,0.1717436361212325
traditional-spec-sampling / kv-cache,50.0,5.803057728335261,1.3004864000000005,1.2999999999999994,0.0003199999999999,400.0,0.0003199999999999,1.2999999999999994,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3000132,per-repeat,22.410364688429084,50.018707692307714,40.640200000000014,0.1607347555835142
traditional-spec-sampling / kv-cache,50.0,6.796226155012846,1.4505376000000008,1.4499999999999988,0.0003519999999999,440.0,0.0003519999999999,1.4499999999999988,0.0001855999999999,232.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3010139,per-repeat,21.343280328158222,50.01853793103451,45.329300000000025,0.1980575859047406
traditional-spec-sampling / kv-cache,50.0,5.682439254596829,1.3004832000000004,1.2999999999999994,0.0003167999999999,396.0,0.0003167999999999,1.2999999999999994,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3020146,per-repeat,22.88600267830351,50.01858461538463,40.64010000000001,0.1784301097969841
traditional-spec-sampling / kv-cache,50.0,5.64289047382772,1.2504704000000002,1.2499999999999996,0.0003103999999999,388.0,0.0003103999999999,1.2499999999999996,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4000135,per-repeat,22.16010404241948,50.01881600000001,39.077200000000005,0.1694713360736534
traditional-spec-sampling / kv-cache,50.0,6.11017007380724,1.3505088000000005,1.3499999999999992,0.0003359999999999,420.0,0.0003359999999999,1.3499999999999992,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4010142,per-repeat,22.102638448466294,50.01884444444446,42.203400000000016,0.1562014708707265
traditional-spec-sampling / kv-cache,50.0,5.689502755180001,1.3004800000000003,1.2999999999999994,0.0003135999999999,392.0,0.0003135999999999,1.2999999999999994,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4020149,per-repeat,22.8575335307814,50.01846153846155,40.64000000000001,0.1628124424529643
traditional-spec-sampling / kv-cache,50.0,6.49715181440115,1.3505024000000003,1.3499999999999992,0.0003295999999999,412.0,0.0003295999999999,1.3499999999999992,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5000138,per-repeat,20.786068089198217,50.01860740740742,42.20320000000001,0.1485792454942256
traditional-spec-sampling / kv-cache,50.0,5.541201403364539,1.2504672,1.2499999999999996,0.0003071999999999,384.0,0.0003071999999999,1.2499999999999996,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5010145,per-repeat,22.566716294425497,50.018688,39.077099999999994,0.1729705849160536
traditional-spec-sampling / kv-cache,50.0,6.126892486587167,1.3004800000000003,1.2999999999999994,0.0003135999999999,392.0,0.0003135999999999,1.2999999999999994,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5020152,per-repeat,21.225768247883853,50.01846153846155,40.64000000000001,0.1543335762089511
traditional-spec-sampling / kv-cache,50.0,5.603760769590735,1.3004832000000004,1.2999999999999994,0.0003167999999999,396.0,0.0003167999999999,1.2999999999999994,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6000141,per-repeat,23.207329032623562,50.01858461538463,40.64010000000001,0.168849878088011
traditional-spec-sampling / kv-cache,50.0,4.911753756925464,1.1004127999999995,1.1,0.0002719999999999,340.0,0.0002719999999999,1.1,0.0001407999999999,176.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6010148,per-repeat,22.40366383287114,50.018763636363616,34.38789999999999,0.1981493227019564
traditional-spec-sampling / kv-cache,50.0,5.725374160334468,1.2504608,1.2499999999999996,0.0003007999999999,376.0,0.0003007999999999,1.2499999999999996,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6020155,per-repeat,21.840682634564267,50.018432,39.076899999999995,0.1645921094020479
traditional-spec-sampling / kv-cache,50.0,5.771394453942776,1.2504608,1.2499999999999996,0.0003007999999999,376.0,0.0003007999999999,1.2499999999999996,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7000144,per-repeat,21.66652808050119,50.018432,39.076899999999995,0.1842588699912727
traditional-spec-sampling / kv-cache,50.0,5.410283830016851,1.2504608,1.2499999999999996,0.0003007999999999,376.0,0.0003007999999999,1.2499999999999996,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7010151,per-repeat,23.112665421771506,50.018432,39.076899999999995,0.1717224623895848
traditional-spec-sampling / kv-cache,50.0,5.425146756693721,1.2504608,1.2499999999999996,0.0003007999999999,376.0,0.0003007999999999,1.2499999999999996,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7020158,per-repeat,23.04934513443606,50.018432,39.076899999999995,0.2466914924077339
traditional-spec-sampling / kv-cache,50.0,5.594419471919537,1.2004416,1.1999999999999995,0.0002879999999999,360.0,0.0002879999999999,1.1999999999999995,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8000147,per-repeat,21.45784037156064,50.0184,37.5138,0.2030540322856916
traditional-spec-sampling / kv-cache,50.0,5.692849576473236,1.3004896000000004,1.2999999999999994,0.0003231999999999,404.0,0.0003231999999999,1.2999999999999994,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8010154,per-repeat,22.84426423938051,50.01883076923078,40.64030000000001,0.1694314995020373
traditional-spec-sampling / kv-cache,50.0,5.577859232202172,1.2004544,1.1999999999999995,0.0003007999999999,376.0,0.0003007999999999,1.1999999999999995,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8020161,per-repeat,21.52177654591067,50.01893333333333,37.514199999999995,0.1694187400635178
traditional-spec-sampling / kv-cache,50.0,6.053764935582876,1.2504672,1.2499999999999996,0.0003071999999999,384.0,0.0003071999999999,1.2499999999999996,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9000150,per-repeat,20.65602502419597,50.018688,39.077099999999994,0.1644882896549131
traditional-spec-sampling / kv-cache,50.0,5.807077914476395,1.1004127999999995,1.1,0.0002719999999999,340.0,0.0002719999999999,1.1,0.0001407999999999,176.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9010157,per-repeat,18.949509825876344,50.018763636363616,34.38789999999999,0.1935447281284334
traditional-spec-sampling / kv-cache,50.0,5.550267236307263,1.2004448,1.1999999999999995,0.0002911999999999,364.0,0.0002911999999999,1.1999999999999995,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9020164,per-repeat,21.628594604368764,50.01853333333334,37.5139,0.1982573519620788
traditional-spec-sampling / kv-cache,100.0,7.633062897250056,2.60048,2.5999999999999988,0.0003135999999999,392.0,0.0003135999999999,2.5999999999999988,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,123,per-repeat,34.068630574718156,100.01846153846154,81.265,0.1247347964909994
traditional-spec-sampling / kv-cache,100.0,7.958273293450475,2.6004864000000003,2.5999999999999988,0.0003199999999999,400.0,0.0003199999999999,2.5999999999999988,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,10130,per-repeat,32.67651542125547,100.01870769230771,81.26520000000001,0.1226591384583546
traditional-spec-sampling / kv-cache,100.0,7.24508098885417,2.4004416,2.3999999999999995,0.0002879999999999,360.0,0.0002879999999999,2.3999999999999995,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,20137,per-repeat,33.13201886483863,100.01840000000001,75.0138,0.1285493524533435
